entry_time,exit_time,direction,entry_fill,exit_fill,result,pnl,capital,risk_pct
2024-06-18 15:00:00+00:00,2024-06-18 22:35:00+00:00,short,64613.57,65266.23,SL,-1.1415,111.8697,1.0
2024-06-19 06:30:00+00:00,2024-06-19 15:30:00+00:00,long,65537.17,64875.31,SL,-1.1298,110.74,1.0
2024-06-20 04:30:00+00:00,2024-06-20 16:20:00+00:00,long,65256.79,64597.76,SL,-1.1184,109.6216,1.0
2024-06-21 06:55:00+00:00,2024-06-24 01:15:00+00:00,short,64621.18,63011.95,TP,2.7299,112.3515,1.0
2024-06-24 02:45:00+00:00,2024-06-24 09:30:00+00:00,short,63028.51,61458.94,TP,2.7978,115.1493,1.0
2024-06-24 13:10:00+00:00,2024-06-24 14:05:00+00:00,short,61039.05,61655.6,SL,-1.1631,113.9862,1.0
2024-06-25 22:00:00+00:00,2024-06-26 09:05:00+00:00,long,62049.86,61423.22,SL,-1.1511,112.835,1.0
2024-06-28 01:15:00+00:00,2024-06-28 14:15:00+00:00,long,61809.91,61185.69,SL,-1.1395,111.6955,1.0
2024-06-28 17:50:00+00:00,2024-06-30 07:05:00+00:00,short,60789.93,61403.97,SL,-1.1282,110.5673,1.0
2024-06-30 11:15:00+00:00,2024-07-01 01:05:00+00:00,long,61634.16,63168.7,TP,2.7528,113.3201,1.0
2024-07-01 07:10:00+00:00,2024-07-01 11:00:00+00:00,long,63438.34,62797.68,SL,-1.1444,112.1757,1.0
2024-07-02 10:00:00+00:00,2024-07-03 03:10:00+00:00,short,62607.04,61047.97,TP,2.7935,114.9691,1.0
2024-07-03 18:45:00+00:00,2024-07-04 01:55:00+00:00,short,60296.02,58794.5,TP,2.863,117.8322,1.0
2024-07-04 12:00:00+00:00,2024-07-04 16:50:00+00:00,short,57668.21,58250.72,SL,-1.1902,116.6419,1.0
2024-07-05 08:55:00+00:00,2024-07-05 10:05:00+00:00,short,54082.59,54628.88,SL,-1.1782,115.4637,1.0
2024-07-05 18:45:00+00:00,2024-07-06 20:25:00+00:00,long,56595.65,58004.74,TP,2.8748,118.3385,1.0
2024-07-06 22:15:00+00:00,2024-07-07 07:10:00+00:00,long,58052.56,57466.29,SL,-1.1951,117.1434,1.0
2024-07-08 03:20:00+00:00,2024-07-08 04:45:00+00:00,short,54945.6,55500.61,SL,-1.1833,115.9601,1.0
2024-07-09 18:15:00+00:00,2024-07-10 04:25:00+00:00,long,57723.35,59160.52,TP,2.8871,118.8472,1.0
2024-07-10 16:45:00+00:00,2024-07-11 01:45:00+00:00,short,57639.24,58221.45,SL,-1.2005,117.6468,1.0
2024-07-11 22:50:00+00:00,2024-07-12 13:55:00+00:00,short,57276.31,57854.86,SL,-1.1884,116.4584,1.0
2024-07-13 02:45:00+00:00,2024-07-13 22:55:00+00:00,long,57934.39,59376.81,TP,2.8995,119.3579,1.0
2024-07-14 07:50:00+00:00,2024-07-14 14:25:00+00:00,long,60127.35,59520.13,SL,-1.2054,118.1525,1.0
2024-07-14 18:50:00+00:00,2024-07-15 01:15:00+00:00,long,60024.23,61518.69,TP,2.9417,121.0942,1.0
2024-07-15 18:35:00+00:00,2024-07-16 07:50:00+00:00,long,63490.52,62849.33,SL,-1.2229,119.8713,1.0
2024-07-16 17:50:00+00:00,2024-07-18 00:10:00+00:00,long,64577.77,63925.6,SL,-1.2106,118.6607,1.0
2024-07-19 06:05:00+00:00,2024-07-19 07:35:00+00:00,long,64467.74,63816.68,SL,-1.1984,117.4624,1.0
2024-07-19 09:45:00+00:00,2024-07-19 12:55:00+00:00,short,63765.78,64409.88,SL,-1.1865,116.2759,1.0
