entry_time,exit_time,direction,entry,exit,result,pnl,capital,risk_pct
2025-05-01 13:06:00+00:00,2025-05-01 13:39:00+00:00,long,96415.38,96186.0,SL,-1.107,109.5885,1.0
2025-05-01 13:49:00+00:00,2025-05-01 13:53:00+00:00,long,96160.37,95944.9,SL,-1.0959,108.4926,1.0
2025-05-01 14:36:00+00:00,2025-05-01 15:04:00+00:00,long,96512.34,96927.34,TP,2.1699,110.6624,1.0
2025-05-01 16:01:00+00:00,2025-05-01 17:39:00+00:00,long,97008.51,96744.0,SL,-1.1066,109.5558,1.0
2025-05-01 18:10:00+00:00,2025-05-01 18:48:00+00:00,short,96680.0,96892.7,SL,-1.0956,108.4603,1.0
2025-05-01 19:25:00+00:00,2025-05-01 19:36:00+00:00,short,96445.77,96674.48,SL,-1.0846,107.3757,1.0
2025-05-01 19:43:00+00:00,2025-05-01 20:15:00+00:00,short,96547.62,96782.54,SL,-1.0738,106.3019,1.0
2025-05-01 21:22:00+00:00,2025-05-01 21:44:00+00:00,short,96570.25,96774.72,SL,-1.063,105.2389,1.0
2025-05-01 21:48:00+00:00,2025-05-01 23:05:00+00:00,short,96617.03,96221.58,TP,2.1048,107.3437,1.0
2025-05-01 23:31:00+00:00,2025-05-01 23:56:00+00:00,short,96303.91,96500.0,SL,-1.0734,106.2702,1.0
2025-05-02 00:10:00+00:00,2025-05-02 00:56:00+00:00,long,96642.85,97036.23,TP,2.1254,108.3956,1.0
2025-05-02 01:20:00+00:00,2025-05-02 01:31:00+00:00,long,97119.05,96908.66,SL,-1.084,107.3117,1.0
2025-05-02 01:50:00+00:00,2025-05-02 05:53:00+00:00,long,96875.49,96680.33,SL,-1.0731,106.2386,1.0
2025-05-02 06:20:00+00:00,2025-05-02 06:29:00+00:00,short,96625.38,96820.75,SL,-1.0624,105.1762,1.0
2025-05-02 06:37:00+00:00,2025-05-02 07:37:00+00:00,short,96762.49,96372.0,TP,2.1035,107.2797,1.0
2025-05-02 07:55:00+00:00,2025-05-02 08:18:00+00:00,short,96400.51,96627.95,SL,-1.0728,106.2069,1.0
2025-05-02 08:26:00+00:00,2025-05-02 09:10:00+00:00,short,96594.33,96787.99,SL,-1.0621,105.1448,1.0
2025-05-02 09:30:00+00:00,2025-05-02 12:56:00+00:00,long,96747.1,97148.79,TP,2.1029,107.2477,1.0
2025-05-02 13:23:00+00:00,2025-05-02 13:36:00+00:00,long,96896.82,96700.41,SL,-1.0725,106.1752,1.0
2025-05-02 13:43:00+00:00,2025-05-02 14:35:00+00:00,long,96890.49,97375.84,TP,2.1235,108.2988,1.0
2025-05-02 14:49:00+00:00,2025-05-02 15:25:00+00:00,long,97624.54,97341.26,SL,-1.083,107.2158,1.0
2025-05-02 15:34:00+00:00,2025-05-02 16:25:00+00:00,long,97354.73,97783.01,TP,2.1443,109.3601,1.0
2025-05-02 16:46:00+00:00,2025-05-02 16:54:00+00:00,long,97637.11,97418.87,SL,-1.0936,108.2665,1.0
2025-05-02 17:41:00+00:00,2025-05-02 18:04:00+00:00,short,97268.86,97467.47,SL,-1.0827,107.1838,1.0
2025-05-02 18:34:00+00:00,2025-05-02 18:50:00+00:00,long,97534.39,97289.14,SL,-1.0718,106.112,1.0
2025-05-02 19:10:00+00:00,2025-05-02 21:55:00+00:00,short,97027.7,96567.07,TP,2.1222,108.2342,1.0
2025-05-02 22:16:00+00:00,2025-05-02 23:32:00+00:00,short,96598.43,96792.6,SL,-1.0823,107.1519,1.0
2025-05-02 23:40:00+00:00,2025-05-03 03:28:00+00:00,short,96780.03,96378.08,TP,2.143,109.2949,1.0
2025-05-03 03:35:00+00:00,2025-05-03 04:23:00+00:00,short,96316.0,96519.99,SL,-1.0929,108.202,1.0
2025-05-03 04:29:00+00:00,2025-05-03 10:36:00+00:00,short,96477.98,96069.19,TP,2.164,110.366,1.0
2025-05-03 10:49:00+00:00,2025-05-03 12:43:00+00:00,short,95939.0,96137.1,SL,-1.1037,109.2623,1.0
2025-05-03 12:47:00+00:00,2025-05-03 17:16:00+00:00,long,96154.62,95952.38,SL,-1.0926,108.1697,1.0
2025-05-03 17:36:00+00:00,2025-05-03 18:14:00+00:00,short,96007.93,96211.49,SL,-1.0817,107.088,1.0
2025-05-03 18:22:00+00:00,2025-05-03 23:25:00+00:00,long,96258.43,96039.69,SL,-1.0709,106.0171,1.0
2025-05-04 00:23:00+00:00,2025-05-04 02:02:00+00:00,short,95950.0,96215.43,SL,-1.0602,104.957,1.0
2025-05-04 03:06:00+00:00,2025-05-04 05:26:00+00:00,short,95762.0,95965.1,SL,-1.0496,103.9074,1.0
2025-05-04 05:43:00+00:00,2025-05-04 08:24:00+00:00,long,95986.68,95722.76,SL,-1.0391,102.8683,1.0
2025-05-04 09:01:00+00:00,2025-05-04 22:03:00+00:00,short,95609.29,95182.38,TP,2.0574,104.9257,1.0
2025-05-04 22:32:00+00:00,2025-05-04 23:27:00+00:00,short,94937.66,94455.61,TP,2.0985,107.0242,1.0
2025-05-04 23:43:00+00:00,2025-05-05 00:12:00+00:00,short,94231.62,94428.57,SL,-1.0702,105.954,1.0
2025-05-05 00:37:00+00:00,2025-05-05 01:18:00+00:00,short,94740.91,94346.54,TP,2.1191,108.073,1.0
2025-05-05 01:27:00+00:00,2025-05-05 01:32:00+00:00,short,94263.95,93872.23,TP,2.1615,110.2345,1.0
2025-05-05 02:01:00+00:00,2025-05-05 02:14:00+00:00,short,93812.19,94059.43,SL,-1.1023,109.1322,1.0
2025-05-05 02:28:00+00:00,2025-05-05 04:42:00+00:00,short,94207.17,94396.46,SL,-1.0913,108.0408,1.0
2025-05-05 04:44:00+00:00,2025-05-05 10:39:00+00:00,long,94423.84,94160.54,SL,-1.0804,106.9604,1.0
2025-05-05 11:23:00+00:00,2025-05-05 12:31:00+00:00,short,94154.84,94344.85,SL,-1.0696,105.8908,1.0
2025-05-05 12:33:00+00:00,2025-05-05 13:40:00+00:00,short,94240.68,93791.8,TP,2.1178,108.0086,1.0
2025-05-05 14:10:00+00:00,2025-05-05 14:33:00+00:00,short,94192.56,93812.12,TP,2.1602,110.1688,1.0
2025-05-05 14:53:00+00:00,2025-05-05 15:49:00+00:00,short,93995.0,93613.67,TP,2.2034,112.3722,1.0
2025-05-05 17:04:00+00:00,2025-05-05 18:07:00+00:00,long,94258.7,94639.98,TP,2.2474,114.6196,1.0
2025-05-05 18:32:00+00:00,2025-05-05 19:43:00+00:00,long,94685.68,94493.29,SL,-1.1462,113.4734,1.0
2025-05-05 20:00:00+00:00,2025-05-05 20:34:00+00:00,short,94317.08,93901.68,TP,2.2695,115.7429,1.0
2025-05-05 21:43:00+00:00,2025-05-05 22:19:00+00:00,long,94586.35,94965.84,TP,2.3149,118.0578,1.0
2025-05-05 22:32:00+00:00,2025-05-05 23:48:00+00:00,long,94990.0,94800.0,SL,-1.1806,116.8772,1.0
2025-05-05 23:56:00+00:00,2025-05-06 00:18:00+00:00,long,94792.0,94588.23,SL,-1.1688,115.7084,1.0
2025-05-06 00:35:00+00:00,2025-05-06 01:13:00+00:00,short,94541.73,94760.39,SL,-1.1571,114.5513,1.0
2025-05-06 02:07:00+00:00,2025-05-06 03:27:00+00:00,short,94213.26,94412.48,SL,-1.1455,113.4058,1.0
2025-05-06 04:17:00+00:00,2025-05-06 08:11:00+00:00,long,94449.21,94255.29,SL,-1.1341,112.2718,1.0
2025-05-06 09:02:00+00:00,2025-05-06 10:47:00+00:00,short,94309.44,93931.99,TP,2.2454,114.5172,1.0
2025-05-06 11:16:00+00:00,2025-05-06 13:52:00+00:00,short,93983.95,93459.99,TP,2.2903,116.8075,1.0
2025-05-06 15:03:00+00:00,2025-05-06 15:09:00+00:00,long,94278.8,94086.91,SL,-1.1681,115.6395,1.0
2025-05-06 15:12:00+00:00,2025-05-06 15:34:00+00:00,long,94228.58,94650.17,TP,2.3128,117.9523,1.0
2025-05-06 16:12:00+00:00,2025-05-06 16:49:00+00:00,long,94621.37,94389.35,SL,-1.1795,116.7727,1.0
2025-05-06 17:02:00+00:00,2025-05-06 17:31:00+00:00,long,94387.3,94785.57,TP,2.3355,119.1082,1.0
2025-05-06 18:02:00+00:00,2025-05-06 18:56:00+00:00,long,94623.19,95030.47,TP,2.3822,121.4904,1.0
2025-05-06 19:17:00+00:00,2025-05-06 20:02:00+00:00,long,95088.44,94895.24,SL,-1.2149,120.2754,1.0
2025-05-06 20:05:00+00:00,2025-05-06 20:29:00+00:00,long,94985.05,94768.26,SL,-1.2028,119.0727,1.0
2025-05-06 21:12:00+00:00,2025-05-06 22:01:00+00:00,short,94722.52,94972.13,SL,-1.1907,117.882,1.0
2025-05-06 22:17:00+00:00,2025-05-06 22:30:00+00:00,long,95433.34,95815.87,TP,2.3576,120.2396,1.0
2025-05-06 22:42:00+00:00,2025-05-06 23:23:00+00:00,long,96050.24,96546.03,TP,2.4048,122.6444,1.0
2025-05-06 23:43:00+00:00,2025-05-07 00:20:00+00:00,long,96736.36,97221.11,TP,2.4529,125.0973,1.0
2025-05-07 00:46:00+00:00,2025-05-07 02:08:00+00:00,long,97282.87,97023.21,SL,-1.251,123.8463,1.0
2025-05-07 02:18:00+00:00,2025-05-07 02:43:00+00:00,long,96960.31,96744.18,SL,-1.2385,122.6078,1.0
2025-05-07 02:44:00+00:00,2025-05-07 03:17:00+00:00,short,96720.21,96329.57,TP,2.4522,125.06,1.0
2025-05-07 03:43:00+00:00,2025-05-07 04:12:00+00:00,short,96474.0,96699.99,SL,-1.2506,123.8094,1.0
2025-05-07 04:19:00+00:00,2025-05-07 07:34:00+00:00,short,96637.99,96840.0,SL,-1.2381,122.5713,1.0
2025-05-07 07:43:00+00:00,2025-05-07 14:10:00+00:00,long,96870.52,97292.81,TP,2.4514,125.0227,1.0
2025-05-07 14:24:00+00:00,2025-05-07 14:50:00+00:00,long,97369.63,97082.28,SL,-1.2502,123.7725,1.0
2025-05-07 15:36:00+00:00,2025-05-07 16:21:00+00:00,short,96980.76,96547.14,TP,2.4754,126.248,1.0
2025-05-07 17:00:00+00:00,2025-05-07 17:52:00+00:00,short,96861.55,96402.41,TP,2.525,128.7729,1.0
2025-05-07 18:08:00+00:00,2025-05-07 18:17:00+00:00,short,96072.1,96304.34,SL,-1.2877,127.4852,1.0
2025-05-07 18:42:00+00:00,2025-05-07 18:48:00+00:00,short,96592.0,96144.41,TP,2.5497,130.0349,1.0
2025-05-07 19:12:00+00:00,2025-05-07 19:29:00+00:00,short,96404.39,96007.95,TP,2.6007,132.6356,1.0
2025-05-07 19:53:00+00:00,2025-05-07 20:12:00+00:00,short,96175.51,96380.95,SL,-1.3264,131.3092,1.0
2025-05-07 20:18:00+00:00,2025-05-07 20:46:00+00:00,short,96267.98,96499.99,SL,-1.3131,129.9961,1.0
2025-05-07 21:20:00+00:00,2025-05-07 21:46:00+00:00,long,96882.81,97316.26,TP,2.5999,132.5961,1.0
2025-05-07 22:06:00+00:00,2025-05-07 22:18:00+00:00,long,97269.84,97071.26,SL,-1.326,131.2701,1.0
2025-05-07 22:33:00+00:00,2025-05-07 23:46:00+00:00,long,97179.7,96981.51,SL,-1.3127,129.9574,1.0
2025-05-07 23:50:00+00:00,2025-05-08 00:57:00+00:00,long,97079.95,97574.17,TP,2.5991,132.5566,1.0
2025-05-08 02:00:00+00:00,2025-05-08 02:25:00+00:00,long,97959.99,98456.99,TP,2.6511,135.2077,1.0
2025-05-08 03:09:00+00:00,2025-05-08 04:00:00+00:00,long,98793.99,99233.67,TP,2.7042,137.9118,1.0
2025-05-08 04:19:00+00:00,2025-05-08 04:43:00+00:00,long,99389.49,99171.36,SL,-1.3791,136.5327,1.0
2025-05-08 05:01:00+00:00,2025-05-08 05:26:00+00:00,long,99001.72,98782.6,SL,-1.3653,135.1674,1.0
2025-05-08 05:27:00+00:00,2025-05-08 07:23:00+00:00,long,98877.96,99292.0,TP,2.7033,137.8707,1.0
2025-05-08 07:34:00+00:00,2025-05-08 08:49:00+00:00,long,99332.02,99749.09,TP,2.7574,140.6282,1.0
2025-05-08 08:53:00+00:00,2025-05-08 11:23:00+00:00,long,99725.26,99524.03,SL,-1.4063,139.2219,1.0
2025-05-08 11:54:00+00:00,2025-05-08 14:32:00+00:00,short,99465.53,99697.67,SL,-1.3922,137.8297,1.0
2025-05-08 14:50:00+00:00,2025-05-08 14:55:00+00:00,long,99792.0,99436.17,SL,-1.3783,136.4514,1.0
2025-05-08 15:08:00+00:00,2025-05-08 15:22:00+00:00,long,99527.56,99928.26,TP,2.729,139.1804,1.0
2025-05-08 15:39:00+00:00,2025-05-08 15:42:00+00:00,long,100997.59,101447.59,TP,2.7836,141.964,1.0
2025-05-08 16:10:00+00:00,2025-05-08 16:32:00+00:00,long,100970.48,100749.25,SL,-1.4196,140.5444,1.0
2025-05-08 16:35:00+00:00,2025-05-08 17:17:00+00:00,long,100999.99,101425.53,TP,2.8109,143.3552,1.0
2025-05-08 17:55:00+00:00,2025-05-08 18:37:00+00:00,long,101031.71,101438.0,TP,2.8671,146.2223,1.0
2025-05-08 19:20:00+00:00,2025-05-08 20:06:00+00:00,long,101172.92,101796.64,TP,2.9244,149.1468,1.0
2025-05-08 20:29:00+00:00,2025-05-08 20:39:00+00:00,long,101567.01,102191.28,TP,2.9829,152.1297,1.0
2025-05-08 21:15:00+00:00,2025-05-08 21:18:00+00:00,long,102621.89,103179.97,TP,3.0426,155.1723,1.0
2025-05-08 22:13:00+00:00,2025-05-08 22:43:00+00:00,long,102565.82,103086.84,TP,3.1034,158.2758,1.0
2025-05-08 23:08:00+00:00,2025-05-09 00:33:00+00:00,long,102976.29,102751.23,SL,-1.5828,156.693,1.0
2025-05-09 01:04:00+00:00,2025-05-09 01:56:00+00:00,short,102761.91,103060.0,SL,-1.5669,155.1261,1.0
2025-05-09 02:45:00+00:00,2025-05-09 04:58:00+00:00,short,102603.18,102825.39,SL,-1.5513,153.5748,1.0
2025-05-09 05:30:00+00:00,2025-05-09 06:52:00+00:00,long,102807.73,103238.1,TP,3.0715,156.6463,1.0
2025-05-09 07:03:00+00:00,2025-05-09 07:23:00+00:00,long,103286.21,103788.45,TP,3.1329,159.7792,1.0
2025-05-09 07:39:00+00:00,2025-05-09 07:48:00+00:00,long,103799.76,104226.02,TP,3.1956,162.9748,1.0
2025-05-09 08:19:00+00:00,2025-05-09 08:39:00+00:00,long,103574.72,103285.72,SL,-1.6297,161.3451,1.0
2025-05-09 09:10:00+00:00,2025-05-09 09:20:00+00:00,short,102769.24,102992.77,SL,-1.6135,159.7316,1.0
2025-05-09 09:27:00+00:00,2025-05-09 09:32:00+00:00,short,102527.0,102733.01,SL,-1.5973,158.1343,1.0
2025-05-09 09:51:00+00:00,2025-05-09 09:56:00+00:00,short,102609.84,102864.0,SL,-1.5813,156.553,1.0
2025-05-09 10:19:00+00:00,2025-05-09 10:44:00+00:00,short,103033.73,103274.16,SL,-1.5655,154.9874,1.0
2025-05-09 11:16:00+00:00,2025-05-09 11:27:00+00:00,long,103299.99,102917.75,SL,-1.5499,153.4376,1.0
2025-05-09 11:52:00+00:00,2025-05-09 13:37:00+00:00,short,103021.36,103315.54,SL,-1.5344,151.9032,1.0
2025-05-09 14:16:00+00:00,2025-05-09 14:19:00+00:00,long,103696.0,103344.96,SL,-1.519,150.3842,1.0
2025-05-09 14:36:00+00:00,2025-05-09 14:42:00+00:00,short,102647.25,102857.08,SL,-1.5038,148.8803,1.0
2025-05-09 15:10:00+00:00,2025-05-09 16:04:00+00:00,short,103071.23,102628.22,TP,2.9776,151.8579,1.0
2025-05-09 16:29:00+00:00,2025-05-09 17:17:00+00:00,short,102750.62,102964.06,SL,-1.5186,150.3393,1.0
2025-05-09 17:35:00+00:00,2025-05-09 19:21:00+00:00,long,103158.74,102921.39,SL,-1.5034,148.8359,1.0
2025-05-09 19:30:00+00:00,2025-05-09 19:50:00+00:00,short,102901.49,103131.4,SL,-1.4884,147.3476,1.0
2025-05-09 20:48:00+00:00,2025-05-09 21:14:00+00:00,long,103225.97,103007.55,SL,-1.4735,145.8741,1.0
2025-05-09 21:43:00+00:00,2025-05-09 22:00:00+00:00,short,102850.83,103063.49,SL,-1.4587,144.4154,1.0
2025-05-09 22:10:00+00:00,2025-05-10 02:45:00+00:00,short,103005.01,103215.49,SL,-1.4442,142.9712,1.0
2025-05-10 03:58:00+00:00,2025-05-10 06:27:00+00:00,long,103222.23,103675.4,TP,2.8594,145.8306,1.0
2025-05-10 06:57:00+00:00,2025-05-10 09:03:00+00:00,long,103687.12,103478.0,SL,-1.4583,144.3723,1.0
2025-05-10 10:11:00+00:00,2025-05-10 10:47:00+00:00,long,103879.3,103670.18,SL,-1.4437,142.9286,1.0
2025-05-10 10:50:00+00:00,2025-05-10 11:00:00+00:00,long,103800.29,103580.0,SL,-1.4293,141.4993,1.0
2025-05-10 11:30:00+00:00,2025-05-10 12:27:00+00:00,short,103499.87,103744.3,SL,-1.415,140.0843,1.0
2025-05-10 12:52:00+00:00,2025-05-10 14:18:00+00:00,long,103722.27,103421.49,SL,-1.4008,138.6835,1.0
2025-05-10 14:42:00+00:00,2025-05-10 18:37:00+00:00,short,103494.79,103056.39,TP,2.7737,141.4572,1.0
2025-05-10 19:01:00+00:00,2025-05-10 21:45:00+00:00,short,103193.03,103435.85,SL,-1.4146,140.0426,1.0
2025-05-10 22:21:00+00:00,2025-05-10 23:15:00+00:00,long,103721.96,104460.31,TP,2.8009,142.8434,1.0
2025-05-10 23:50:00+00:00,2025-05-11 00:16:00+00:00,long,104613.0,104397.63,SL,-1.4284,141.415,1.0
2025-05-11 00:35:00+00:00,2025-05-11 01:51:00+00:00,long,104324.74,104040.07,SL,-1.4142,140.0009,1.0
