entry_time,exit_time,direction,entry_fill,exit_fill,result,pnl,capital,risk_pct
2023-12-18 22:10:00+00:00,2023-12-19 17:05:00+00:00,long,42674.59,42243.62,SL,-1.1286,110.6233,1.0
2023-12-20 06:15:00+00:00,2023-12-20 14:00:00+00:00,long,42807.62,43873.42,TP,2.7542,113.3775,1.0
2023-12-20 15:10:00+00:00,2023-12-20 16:50:00+00:00,long,44276.63,43829.48,SL,-1.145,112.2325,1.0
2023-12-21 00:25:00+00:00,2023-12-24 22:10:00+00:00,long,43650.18,43209.36,SL,-1.1334,111.0991,1.0
2023-12-25 00:20:00+00:00,2023-12-25 06:05:00+00:00,short,42820.42,43252.95,SL,-1.1222,109.9769,1.0
2023-12-25 11:10:00+00:00,2023-12-25 12:55:00+00:00,short,43080.7,43515.86,SL,-1.1109,108.866,1.0
2023-12-26 04:30:00+00:00,2023-12-26 16:10:00+00:00,short,43403.05,42322.2,TP,2.711,111.577,1.0
2023-12-26 17:35:00+00:00,2023-12-26 19:05:00+00:00,short,41773.25,42195.2,SL,-1.127,110.45,1.0
2023-12-26 20:20:00+00:00,2023-12-26 22:15:00+00:00,short,42106.95,42532.27,SL,-1.1157,109.3343,1.0
2023-12-27 02:20:00+00:00,2023-12-27 10:20:00+00:00,short,42353.78,42781.6,SL,-1.1044,108.2299,1.0
2023-12-27 15:40:00+00:00,2023-12-28 14:20:00+00:00,long,43044.32,42609.62,SL,-1.093,107.1369,1.0
2023-12-28 14:40:00+00:00,2023-12-29 14:40:00+00:00,short,42588.62,43018.81,SL,-1.0822,106.0547,1.0
2023-12-29 21:20:00+00:00,2023-12-30 16:00:00+00:00,short,41972.41,42396.38,SL,-1.0713,104.9835,1.0
2023-12-30 17:35:00+00:00,2023-12-30 22:55:00+00:00,long,42564.26,42134.4,SL,-1.0602,103.9233,1.0
2023-12-31 06:40:00+00:00,2024-01-01 19:30:00+00:00,long,42272.83,43325.31,TP,2.5874,106.5107,1.0
2024-01-02 02:40:00+00:00,2024-01-02 15:15:00+00:00,long,45299.28,44841.8,SL,-1.0757,105.435,1.0
2024-01-03 02:25:00+00:00,2024-01-03 11:10:00+00:00,long,45327.31,44869.55,SL,-1.0648,104.3702,1.0
2024-01-03 21:10:00+00:00,2024-01-04 02:45:00+00:00,short,42625.75,43056.31,SL,-1.0542,103.316,1.0
2024-01-04 10:20:00+00:00,2024-01-04 11:30:00+00:00,short,42771.73,43203.77,SL,-1.0436,102.2724,1.0
2024-01-04 13:50:00+00:00,2024-01-04 22:10:00+00:00,long,43479.25,44561.77,TP,2.5463,104.8187,1.0
2024-01-05 04:15:00+00:00,2024-01-05 06:45:00+00:00,short,43317.68,43755.23,SL,-1.0588,103.76,1.0
2024-01-05 09:00:00+00:00,2024-01-05 10:55:00+00:00,long,44127.96,43682.31,SL,-1.0479,102.7121,1.0
2024-01-05 13:55:00+00:00,2024-01-05 14:55:00+00:00,long,43990.41,43546.15,SL,-1.0373,101.6748,1.0
2024-01-05 15:40:00+00:00,2024-01-05 20:50:00+00:00,short,43528.62,43968.3,SL,-1.027,100.6478,1.0
2024-01-05 21:55:00+00:00,2024-01-06 06:50:00+00:00,long,43950.65,43506.8,SL,-1.0164,99.6313,1.0
2024-01-06 15:10:00+00:00,2024-01-08 02:45:00+00:00,long,43888.39,43445.16,SL,-1.0062,98.6252,1.0
2024-01-08 15:45:00+00:00,2024-01-08 18:30:00+00:00,long,44935.36,46054.14,TP,2.4555,101.0807,1.0
2024-01-08 21:40:00+00:00,2024-01-09 00:35:00+00:00,long,47183.69,46707.18,SL,-1.0208,100.0599,1.0
2024-01-09 13:20:00+00:00,2024-01-09 21:10:00+00:00,long,46714.67,47877.75,TP,2.4912,102.5511,1.0
