entry_time,exit_time,direction,entry_fill,exit_fill,result,pnl,capital,risk_pct
2025-03-07 13:05:00+00:00,2025-03-07 15:35:00+00:00,long,89389.16,88486.42,SL,-0.9158,89.7637,1.0
2025-03-08 09:45:00+00:00,2025-03-09 14:05:00+00:00,short,86008.94,83437.01,TP,2.6842,92.4479,1.0
2025-03-09 19:10:00+00:00,2025-03-09 20:30:00+00:00,short,82432.94,83265.59,SL,-0.9338,91.5141,1.0
2025-03-10 07:25:00+00:00,2025-03-10 09:15:00+00:00,short,82107.79,82937.16,SL,-0.9244,90.5897,1.0
2025-03-11 18:00:00+00:00,2025-03-12 15:00:00+00:00,long,81924.1,81096.75,SL,-0.9149,89.6748,1.0
2025-03-13 01:35:00+00:00,2025-03-13 06:20:00+00:00,long,83719.95,82874.46,SL,-0.9056,88.7692,1.0
2025-03-13 12:45:00+00:00,2025-03-13 17:35:00+00:00,short,82689.23,80216.57,TP,2.6545,91.4237,1.0
2025-03-13 19:35:00+00:00,2025-03-13 22:50:00+00:00,short,80424.6,81236.97,SL,-0.9235,90.5002,1.0
2025-03-14 07:15:00+00:00,2025-03-14 15:15:00+00:00,long,82040.76,84493.54,TP,2.7057,93.2059,1.0
2025-03-14 18:35:00+00:00,2025-03-15 08:10:00+00:00,long,84626.17,83771.53,SL,-0.9413,92.2646,1.0
2025-03-15 10:25:00+00:00,2025-03-16 16:05:00+00:00,short,83712.29,84557.87,SL,-0.932,91.3326,1.0
2025-03-18 16:05:00+00:00,2025-03-18 22:50:00+00:00,short,81541.68,82365.33,SL,-0.9226,90.4101,1.0
2025-03-19 13:10:00+00:00,2025-03-19 22:45:00+00:00,long,83920.29,86429.26,TP,2.703,93.1131,1.0
2025-03-20 08:20:00+00:00,2025-03-20 15:35:00+00:00,long,85921.63,85053.91,SL,-0.9403,92.1727,1.0
2025-03-22 07:00:00+00:00,2025-03-24 05:00:00+00:00,long,84388.42,86911.38,TP,2.7557,94.9284,1.0
2025-03-24 08:05:00+00:00,2025-03-26 18:55:00+00:00,long,87138.4,86258.39,SL,-0.9587,93.9697,1.0
2025-03-27 20:40:00+00:00,2025-03-28 04:35:00+00:00,long,87324.16,86442.27,SL,-0.949,93.0207,1.0
2025-03-28 12:55:00+00:00,2025-03-29 11:30:00+00:00,short,85019.77,82477.42,TP,2.7816,95.8023,1.0
2025-03-30 04:50:00+00:00,2025-03-30 16:30:00+00:00,long,83292.74,82451.57,SL,-0.9675,94.8348,1.0
2025-03-30 21:35:00+00:00,2025-03-31 14:10:00+00:00,short,82491.75,83325.0,SL,-0.9579,93.8769,1.0
2025-04-01 04:35:00+00:00,2025-04-02 13:45:00+00:00,long,83195.66,85682.96,TP,2.8066,96.6835,1.0
2025-04-04 13:35:00+00:00,2025-04-04 13:55:00+00:00,short,82403.83,83236.19,SL,-0.9766,95.7069,1.0
2025-04-04 14:30:00+00:00,2025-04-04 15:00:00+00:00,short,82407.75,83240.15,SL,-0.9667,94.7402,1.0
2025-04-04 20:50:00+00:00,2025-04-05 06:40:00+00:00,long,84259.39,83408.45,SL,-0.9568,93.7834,1.0
2025-04-06 10:05:00+00:00,2025-04-06 18:05:00+00:00,short,82853.66,80376.09,TP,2.8044,96.5878,1.0
2025-04-08 22:00:00+00:00,2025-04-09 07:00:00+00:00,short,76692.33,77467.0,SL,-0.9756,95.6122,1.0
2025-04-09 09:50:00+00:00,2025-04-09 11:00:00+00:00,long,77465.76,76683.43,SL,-0.9656,94.6466,1.0
2025-04-09 16:10:00+00:00,2025-04-09 17:20:00+00:00,long,77768.77,80093.82,TP,2.8296,97.4762,1.0
2025-04-10 12:25:00+00:00,2025-04-10 13:35:00+00:00,long,82016.14,81187.86,SL,-0.9844,96.4918,1.0
2025-04-11 06:00:00+00:00,2025-04-11 17:35:00+00:00,long,81004.1,83425.88,TP,2.8848,99.3767,1.0
2025-04-12 20:15:00+00:00,2025-04-13 08:00:00+00:00,long,85221.03,84360.38,SL,-1.0036,98.373,1.0
2025-04-14 02:25:00+00:00,2025-04-14 15:35:00+00:00,long,85035.1,84176.33,SL,-0.9935,97.3796,1.0
2025-04-14 23:50:00+00:00,2025-04-15 03:30:00+00:00,short,84486.66,85340.06,SL,-0.9836,96.3959,1.0
2025-04-15 07:20:00+00:00,2025-04-15 15:40:00+00:00,long,85767.87,84901.7,SL,-0.9735,95.4224,1.0
2025-04-15 22:10:00+00:00,2025-04-16 15:10:00+00:00,short,83912.5,84760.1,SL,-0.9639,94.4586,1.0
2025-04-17 21:55:00+00:00,2025-04-20 10:45:00+00:00,long,85070.51,84211.38,SL,-0.9539,93.5046,1.0
2025-04-21 05:00:00+00:00,2025-04-22 13:40:00+00:00,long,87398.63,90011.59,TP,2.7955,96.3002,1.0
2025-04-25 11:10:00+00:00,2025-04-28 01:20:00+00:00,long,94025.28,93075.72,SL,-0.9725,95.3276,1.0
2025-04-28 10:35:00+00:00,2025-04-28 13:55:00+00:00,long,95149.51,94188.6,SL,-0.9627,94.3649,1.0
2025-04-29 11:10:00+00:00,2025-04-29 22:15:00+00:00,long,95209.52,94248.0,SL,-0.953,93.4119,1.0
2025-04-30 16:15:00+00:00,2025-04-30 20:10:00+00:00,short,93652.75,94598.74,SL,-0.9436,92.4684,1.0
2025-05-01 04:55:00+00:00,2025-05-02 14:55:00+00:00,long,94870.0,97706.32,TP,2.7645,95.2329,1.0
2025-05-03 03:00:00+00:00,2025-05-05 15:45:00+00:00,short,96524.97,93638.58,TP,2.8477,98.0806,1.0
2025-05-06 17:25:00+00:00,2025-05-07 01:00:00+00:00,long,94702.86,97534.19,TP,2.9323,101.013,1.0
2025-05-07 10:45:00+00:00,2025-05-07 18:05:00+00:00,long,97068.53,96088.23,SL,-1.0201,99.9928,1.0
2025-05-08 00:55:00+00:00,2025-05-08 15:35:00+00:00,long,97779.79,100703.11,TP,2.9895,102.9823,1.0
2025-05-08 20:00:00+00:00,2025-05-10 23:15:00+00:00,long,101496.14,104530.57,TP,3.0789,106.0612,1.0
2025-05-12 05:10:00+00:00,2025-05-12 07:00:00+00:00,short,103909.84,104959.43,SL,-1.0713,104.9898,1.0
2025-05-12 14:20:00+00:00,2025-05-13 19:40:00+00:00,short,103739.63,104787.51,SL,-1.0605,103.9293,1.0
2025-05-14 16:45:00+00:00,2025-05-16 02:00:00+00:00,short,103163.24,104205.29,SL,-1.0498,102.8796,1.0
2025-05-16 07:15:00+00:00,2025-05-17 01:05:00+00:00,long,104088.41,103037.22,SL,-1.039,101.8406,1.0
2025-05-17 09:05:00+00:00,2025-05-18 13:40:00+00:00,short,103330.65,104374.39,SL,-1.0287,100.8119,1.0
2025-05-18 22:20:00+00:00,2025-05-19 03:50:00+00:00,long,104712.49,103655.0,SL,-1.0181,99.7938,1.0
2025-05-19 22:05:00+00:00,2025-05-20 13:40:00+00:00,long,105549.59,104483.65,SL,-1.0078,98.786,1.0
2025-05-20 19:20:00+00:00,2025-05-21 16:30:00+00:00,long,106272.05,109449.26,TP,2.9534,101.7394,1.0
2025-05-22 11:50:00+00:00,2025-05-23 11:45:00+00:00,long,111113.15,109991.02,SL,-1.0275,100.7119,1.0
2025-05-24 02:00:00+00:00,2025-05-24 10:35:00+00:00,short,107509.3,108595.25,SL,-1.0173,99.6946,1.0
2025-05-24 16:45:00+00:00,2025-05-24 23:00:00+00:00,long,109055.28,107953.94,SL,-1.0068,98.6878,1.0
2025-05-25 11:00:00+00:00,2025-05-25 22:05:00+00:00,short,106918.93,107998.92,SL,-0.9968,97.6909,1.0
2025-05-26 03:30:00+00:00,2025-05-27 01:15:00+00:00,long,109670.47,108562.9,SL,-0.9866,96.7044,1.0
2025-05-27 13:05:00+00:00,2025-05-27 21:25:00+00:00,long,110174.41,109061.76,SL,-0.9766,95.7278,1.0
2025-05-28 01:25:00+00:00,2025-05-29 23:45:00+00:00,short,108864.58,105609.2,TP,2.8625,98.5903,1.0
2025-05-30 00:45:00+00:00,2025-06-03 14:50:00+00:00,short,105449.45,106514.6,SL,-0.9959,97.5944,1.0
2025-06-05 16:15:00+00:00,2025-06-05 20:40:00+00:00,short,104081.63,100969.28,TP,2.9184,100.5128,1.0
2025-06-07 15:50:00+00:00,2025-06-09 20:30:00+00:00,long,105541.71,108697.09,TP,3.005,103.5178,1.0
2025-06-10 07:25:00+00:00,2025-06-11 22:20:00+00:00,long,109470.1,108364.56,SL,-1.0454,102.4724,1.0
2025-06-12 02:45:00+00:00,2025-06-13 00:00:00+00:00,short,108500.07,105255.59,TP,3.0642,105.5366,1.0
2025-06-13 13:55:00+00:00,2025-06-13 16:10:00+00:00,short,104721.97,105779.76,SL,-1.066,104.4706,1.0
2025-06-14 09:35:00+00:00,2025-06-15 05:55:00+00:00,short,104955.5,106015.66,SL,-1.0553,103.4154,1.0
2025-06-15 11:30:00+00:00,2025-06-16 04:10:00+00:00,short,104935.51,105995.46,SL,-1.0446,102.3708,1.0
2025-06-16 10:15:00+00:00,2025-06-17 10:05:00+00:00,long,107150.72,106068.61,SL,-1.0338,101.3369,1.0
2025-06-17 22:00:00+00:00,2025-06-18 05:00:00+00:00,short,104414.44,105469.13,SL,-1.0236,100.3133,1.0
2025-06-18 08:40:00+00:00,2025-06-20 08:00:00+00:00,short,104797.02,105855.57,SL,-1.0133,99.3,1.0
2025-06-20 12:35:00+00:00,2025-06-20 14:40:00+00:00,long,106094.6,105023.15,SL,-1.0028,98.2972,1.0
2025-06-21 01:05:00+00:00,2025-06-22 14:20:00+00:00,short,103213.26,100126.87,TP,2.9394,101.2366,1.0
2025-06-22 19:00:00+00:00,2025-06-22 22:05:00+00:00,short,99217.72,100219.92,SL,-1.0226,100.214,1.0
2025-06-23 05:05:00+00:00,2025-06-23 16:25:00+00:00,long,101327.86,100304.55,SL,-1.0121,99.2019,1.0
2025-06-24 01:50:00+00:00,2025-06-30 00:20:00+00:00,long,105318.53,108467.24,TP,2.9658,102.1678,1.0
2025-06-30 13:40:00+00:00,2025-07-02 15:55:00+00:00,short,107590.74,108677.51,SL,-1.032,101.1358,1.0
2025-07-02 18:50:00+00:00,2025-07-04 13:40:00+00:00,long,109466.4,108360.89,SL,-1.0214,100.1144,1.0
2025-07-05 18:20:00+00:00,2025-07-06 21:25:00+00:00,short,107954.72,109045.17,SL,-1.0113,99.1032,1.0
2025-07-07 14:25:00+00:00,2025-07-09 12:05:00+00:00,short,108133.07,109225.32,SL,-1.001,98.1021,1.0
2025-07-09 18:05:00+00:00,2025-07-10 17:05:00+00:00,long,109461.67,112734.24,TP,2.933,101.0351,1.0
2025-07-11 01:20:00+00:00,2025-07-14 02:20:00+00:00,long,115963.41,119430.36,TP,3.0206,104.0557,1.0
2025-07-14 17:50:00+00:00,2025-07-15 14:50:00+00:00,short,119828.11,116244.89,TP,3.1116,107.1673,1.0
2025-07-16 12:30:00+00:00,2025-07-17 01:45:00+00:00,long,118977.24,117775.69,SL,-1.0823,106.085,1.0
2025-07-17 17:05:00+00:00,2025-07-18 14:30:00+00:00,long,118939.89,117738.72,SL,-1.0714,105.0137,1.0
2025-07-18 18:05:00+00:00,2025-07-20 14:15:00+00:00,short,117441.04,118627.32,SL,-1.0607,103.9529,1.0
2025-07-21 01:35:00+00:00,2025-07-21 02:25:00+00:00,short,116801.42,117981.23,SL,-1.05,102.9029,1.0
2025-07-21 06:15:00+00:00,2025-07-21 18:45:00+00:00,long,118571.87,117374.41,SL,-1.0392,101.8637,1.0
2025-07-22 08:50:00+00:00,2025-07-25 02:25:00+00:00,long,118310.29,117115.47,SL,-1.0287,100.835,1.0
2025-07-25 07:45:00+00:00,2025-07-25 10:30:00+00:00,short,115181.84,116345.29,SL,-1.0185,99.8164,1.0
2025-07-26 13:00:00+00:00,2025-07-30 18:50:00+00:00,long,118054.22,116861.99,SL,-1.008,98.8084,1.0
2025-08-01 05:25:00+00:00,2025-08-02 19:10:00+00:00,short,115577.37,112121.26,TP,2.9547,101.763,1.0
2025-08-03 05:25:00+00:00,2025-08-07 19:40:00+00:00,long,113606.67,117003.17,TP,3.0424,104.8055,1.0
2025-08-07 22:20:00+00:00,2025-08-08 15:05:00+00:00,long,117491.75,116305.2,SL,-1.0584,103.747,1.0
2025-08-09 07:15:00+00:00,2025-08-11 02:00:00+00:00,long,116853.59,120347.17,TP,3.1017,106.8487,1.0
2025-08-12 00:05:00+00:00,2025-08-12 15:25:00+00:00,short,118581.53,119779.32,SL,-1.0793,105.7695,1.0
2025-08-12 19:20:00+00:00,2025-08-13 22:40:00+00:00,long,119766.13,123346.77,TP,3.1622,108.9317,1.0
2025-08-14 15:25:00+00:00,2025-08-19 04:05:00+00:00,short,118138.8,114606.1,TP,3.2574,112.189,1.0
2025-08-19 05:55:00+00:00,2025-08-22 15:00:00+00:00,short,114961.4,116122.63,SL,-1.1332,111.0558,1.0
2025-08-22 20:15:00+00:00,2025-08-23 02:30:00+00:00,long,116911.22,115730.53,SL,-1.1216,109.9343,1.0
2025-08-24 01:45:00+00:00,2025-08-24 16:50:00+00:00,long,115519.54,114352.91,SL,-1.1102,108.824,1.0
2025-08-25 10:20:00+00:00,2025-08-25 15:25:00+00:00,short,111324.74,112449.23,SL,-1.0992,107.7248,1.0
2025-08-25 23:15:00+00:00,2025-08-26 19:25:00+00:00,short,110008.99,111120.19,SL,-1.0881,106.6367,1.0
2025-08-27 13:25:00+00:00,2025-08-29 07:20:00+00:00,long,111336.15,110211.77,SL,-1.0769,105.5598,1.0
2025-08-29 17:15:00+00:00,2025-08-31 00:55:00+00:00,short,108276.66,109370.36,SL,-1.0663,104.4935,1.0
2025-08-31 20:30:00+00:00,2025-09-01 00:05:00+00:00,long,109117.01,108015.04,SL,-1.0553,103.4382,1.0
