entry_time,exit_time,direction,entry,exit,result,pnl,capital,risk_pct
2023-04-28 22:10:00+00:00,2023-04-28 23:20:00+00:00,long,29380.73,29310.3,SL,-0.949,93.9518,1.0
2023-04-29 04:20:00+00:00,2023-04-29 06:25:00+00:00,long,29402.66,29318.11,SL,-0.9395,93.0123,1.0
2023-04-29 07:05:00+00:00,2023-04-29 08:20:00+00:00,long,29354.69,29281.5,SL,-0.9301,92.0822,1.0
2023-04-29 09:00:00+00:00,2023-04-29 13:25:00+00:00,short,29288.36,29347.42,SL,-0.9208,91.1613,1.0
2023-04-29 17:25:00+00:00,2023-04-29 17:35:00+00:00,short,29241.04,29102.09,TP,1.8232,92.9846,1.0
2023-04-29 20:40:00+00:00,2023-04-30 01:55:00+00:00,short,29228.93,29096.99,TP,1.8597,94.8443,1.0
2023-04-30 07:15:00+00:00,2023-04-30 10:40:00+00:00,long,29289.41,29222.15,SL,-0.9484,93.8958,1.0
2023-04-30 14:35:00+00:00,2023-04-30 15:00:00+00:00,long,29373.01,29583.5,TP,1.8779,95.7737,1.0
2023-04-30 16:00:00+00:00,2023-04-30 16:10:00+00:00,long,29830.32,29729.36,SL,-0.9577,94.816,1.0
2023-04-30 22:40:00+00:00,2023-04-30 23:55:00+00:00,short,29398.33,29233.21,TP,1.8963,96.7123,1.0
2023-05-01 01:10:00+00:00,2023-05-01 01:35:00+00:00,short,29257.46,28780.04,TP,1.9342,98.6466,1.0
2023-05-01 05:40:00+00:00,2023-05-01 05:55:00+00:00,short,28421.52,28483.68,SL,-0.9865,97.6601,1.0
2023-05-01 08:00:00+00:00,2023-05-01 10:35:00+00:00,short,28619.74,28500.6,TP,1.9532,99.6133,1.0
2023-05-01 12:00:00+00:00,2023-05-01 12:25:00+00:00,short,28481.04,28573.95,SL,-0.9961,98.6172,1.0
2023-05-01 13:35:00+00:00,2023-05-01 14:00:00+00:00,short,28566.33,28447.13,TP,1.9723,100.5895,1.0
2023-05-01 18:15:00+00:00,2023-05-01 19:10:00+00:00,short,28195.84,28035.42,TP,2.0118,102.6013,1.0
2023-05-01 20:55:00+00:00,2023-05-01 21:00:00+00:00,short,27678.09,27828.15,SL,-1.026,101.5753,1.0
2023-05-01 23:50:00+00:00,2023-05-02 01:50:00+00:00,short,28084.44,27950.0,TP,2.0315,103.6068,1.0
2023-05-02 03:20:00+00:00,2023-05-02 03:35:00+00:00,short,27952.99,28016.64,SL,-1.0361,102.5707,1.0
2023-05-02 04:25:00+00:00,2023-05-02 06:10:00+00:00,short,27976.16,28035.01,SL,-1.0257,101.545,1.0
2023-05-02 06:35:00+00:00,2023-05-02 07:10:00+00:00,short,27985.39,28077.61,SL,-1.0154,100.5296,1.0
2023-05-02 07:45:00+00:00,2023-05-02 08:00:00+00:00,short,28021.95,28078.59,SL,-1.0053,99.5243,1.0
2023-05-02 08:30:00+00:00,2023-05-02 12:40:00+00:00,short,28069.42,28214.11,SL,-0.9952,98.529,1.0
2023-05-02 13:10:00+00:00,2023-05-02 14:15:00+00:00,short,28063.5,28135.03,SL,-0.9853,97.5437,1.0
2023-05-02 17:55:00+00:00,2023-05-02 18:45:00+00:00,long,28583.52,28744.82,TP,1.9509,99.4946,1.0
2023-05-02 22:00:00+00:00,2023-05-03 00:10:00+00:00,long,28681.66,28598.42,SL,-0.9949,98.4997,1.0
2023-05-03 01:35:00+00:00,2023-05-03 02:00:00+00:00,long,28557.22,28482.02,SL,-0.985,97.5147,1.0
2023-05-03 02:05:00+00:00,2023-05-03 02:30:00+00:00,short,28414.21,28487.76,SL,-0.9751,96.5395,1.0
2023-05-03 02:35:00+00:00,2023-05-03 06:50:00+00:00,long,28495.69,28626.01,TP,1.9308,98.4703,1.0
2023-05-03 08:30:00+00:00,2023-05-03 09:00:00+00:00,long,28741.32,28673.71,SL,-0.9847,97.4856,1.0
2023-05-03 11:30:00+00:00,2023-05-03 11:55:00+00:00,long,28632.2,28543.74,SL,-0.9749,96.5107,1.0
2023-05-03 14:35:00+00:00,2023-05-03 14:40:00+00:00,short,28185.89,28247.75,SL,-0.9651,95.5456,1.0
2023-05-03 20:40:00+00:00,2023-05-03 20:45:00+00:00,short,28323.73,28382.19,SL,-0.9555,94.5902,1.0
2023-05-04 01:55:00+00:00,2023-05-04 02:00:00+00:00,long,29070.67,29190.04,TP,1.8918,96.482,1.0
2023-05-04 03:10:00+00:00,2023-05-04 03:35:00+00:00,long,29091.14,29026.81,SL,-0.9648,95.5172,1.0
2023-05-04 03:55:00+00:00,2023-05-04 08:10:00+00:00,long,29096.86,28994.65,SL,-0.9552,94.562,1.0
2023-05-04 08:30:00+00:00,2023-05-04 10:30:00+00:00,long,29095.82,29222.67,TP,1.8912,96.4532,1.0
2023-05-04 17:25:00+00:00,2023-05-04 18:20:00+00:00,short,28868.63,28742.82,TP,1.9291,98.3823,1.0
2023-05-04 20:45:00+00:00,2023-05-05 00:30:00+00:00,short,28831.08,28904.84,SL,-0.9838,97.3985,1.0
2023-05-05 01:30:00+00:00,2023-05-05 01:40:00+00:00,long,29163.53,29318.61,TP,1.948,99.3464,1.0
2023-05-05 08:15:00+00:00,2023-05-05 12:30:00+00:00,long,29096.84,28918.73,SL,-0.9935,98.353,1.0
2023-05-05 15:55:00+00:00,2023-05-05 16:00:00+00:00,long,29356.45,29554.85,TP,1.9671,100.32,1.0
2023-05-05 17:00:00+00:00,2023-05-05 17:10:00+00:00,long,29637.3,29563.94,SL,-1.0032,99.3168,1.0
2023-05-05 19:35:00+00:00,2023-05-05 22:45:00+00:00,long,29453.3,29643.43,TP,1.9863,101.3032,1.0
2023-05-06 00:20:00+00:00,2023-05-06 00:35:00+00:00,long,29581.88,29780.02,TP,2.0261,103.3292,1.0
2023-05-06 06:30:00+00:00,2023-05-06 06:45:00+00:00,short,29305.75,29369.51,SL,-1.0333,102.2959,1.0
2023-05-06 07:55:00+00:00,2023-05-06 08:00:00+00:00,short,29363.35,29172.54,TP,2.0459,104.3419,1.0
2023-05-06 09:25:00+00:00,2023-05-06 12:35:00+00:00,short,29295.02,29111.78,TP,2.0868,106.4287,1.0
2023-05-06 19:15:00+00:00,2023-05-06 21:35:00+00:00,short,28865.17,28692.89,TP,2.1286,108.5573,1.0
2023-05-06 23:35:00+00:00,2023-05-07 00:45:00+00:00,short,28818.91,28907.73,SL,-1.0856,107.4717,1.0
2023-05-07 01:50:00+00:00,2023-05-07 03:35:00+00:00,short,28883.61,28763.45,TP,2.1494,109.6211,1.0
2023-05-07 07:20:00+00:00,2023-05-07 08:30:00+00:00,long,28941.49,28868.46,SL,-1.0962,108.5249,1.0
2023-05-07 11:15:00+00:00,2023-05-07 11:35:00+00:00,short,28779.19,28878.96,SL,-1.0852,107.4397,1.0
2023-05-07 14:30:00+00:00,2023-05-07 15:20:00+00:00,long,29014.97,28937.86,SL,-1.0744,106.3653,1.0
2023-05-07 17:00:00+00:00,2023-05-07 17:25:00+00:00,long,28999.99,28926.11,SL,-1.0637,105.3016,1.0
2023-05-07 18:30:00+00:00,2023-05-07 18:55:00+00:00,long,28933.42,28857.62,SL,-1.053,104.2486,1.0
2023-05-07 20:50:00+00:00,2023-05-07 22:05:00+00:00,short,28885.09,28758.34,TP,2.085,106.3336,1.0
2023-05-07 23:40:00+00:00,2023-05-07 23:50:00+00:00,short,28666.92,28454.22,TP,2.1267,108.4603,1.0
2023-05-08 01:25:00+00:00,2023-05-08 01:30:00+00:00,short,28458.88,28553.25,SL,-1.0846,107.3757,1.0
2023-05-08 01:40:00+00:00,2023-05-08 01:45:00+00:00,short,28102.61,28159.16,SL,-1.0738,106.3019,1.0
2023-05-08 03:40:00+00:00,2023-05-08 03:45:00+00:00,short,28090.79,28165.59,SL,-1.063,105.2389,1.0
2023-05-08 05:10:00+00:00,2023-05-08 05:15:00+00:00,short,28100.45,28161.47,SL,-1.0524,104.1865,1.0
2023-05-08 06:40:00+00:00,2023-05-08 07:45:00+00:00,short,28161.96,27905.76,TP,2.0837,106.2702,1.0
2023-05-08 12:00:00+00:00,2023-05-08 12:50:00+00:00,short,27915.42,27788.23,TP,2.1254,108.3956,1.0
2023-05-08 14:05:00+00:00,2023-05-08 14:40:00+00:00,short,27778.86,27846.69,SL,-1.084,107.3117,1.0
2023-05-08 15:40:00+00:00,2023-05-08 17:55:00+00:00,short,27868.26,27530.0,TP,2.1462,109.4579,1.0
2023-05-08 23:05:00+00:00,2023-05-08 23:20:00+00:00,short,27603.8,27676.69,SL,-1.0946,108.3633,1.0
2023-05-08 23:35:00+00:00,2023-05-09 01:30:00+00:00,short,27648.99,27729.79,SL,-1.0836,107.2797,1.0
2023-05-09 02:15:00+00:00,2023-05-09 02:55:00+00:00,short,27579.02,27641.55,SL,-1.0728,106.2069,1.0
2023-05-09 04:40:00+00:00,2023-05-09 06:10:00+00:00,short,27598.03,27480.87,TP,2.1241,108.331,1.0
2023-05-09 08:30:00+00:00,2023-05-09 10:40:00+00:00,short,27576.8,27633.4,SL,-1.0833,107.2477,1.0
2023-05-09 11:05:00+00:00,2023-05-09 11:30:00+00:00,short,27555.96,27620.85,SL,-1.0725,106.1752,1.0
2023-05-09 15:50:00+00:00,2023-05-09 16:45:00+00:00,short,27428.18,27556.34,SL,-1.0618,105.1135,1.0
2023-05-09 18:40:00+00:00,2023-05-09 18:50:00+00:00,long,27661.96,27531.87,SL,-1.0511,104.0624,1.0
2023-05-09 19:50:00+00:00,2023-05-09 21:15:00+00:00,long,27665.57,27607.27,SL,-1.0406,103.0217,1.0
2023-05-10 01:20:00+00:00,2023-05-10 01:30:00+00:00,long,27800.34,27723.73,SL,-1.0302,101.9915,1.0
2023-05-10 03:40:00+00:00,2023-05-10 06:00:00+00:00,long,27701.97,27606.57,SL,-1.0199,100.9716,1.0
2023-05-10 07:00:00+00:00,2023-05-10 11:45:00+00:00,short,27592.39,27654.04,SL,-1.0097,99.9619,1.0
2023-05-10 16:15:00+00:00,2023-05-10 16:35:00+00:00,long,28269.11,28208.16,SL,-0.9996,98.9623,1.0
2023-05-11 00:00:00+00:00,2023-05-11 00:40:00+00:00,short,27590.77,27473.78,TP,1.9792,100.9415,1.0
2023-05-11 02:45:00+00:00,2023-05-11 04:20:00+00:00,short,27519.99,27402.12,TP,2.0188,102.9603,1.0
2023-05-11 06:35:00+00:00,2023-05-11 07:05:00+00:00,short,27467.89,27534.35,SL,-1.0296,101.9307,1.0
2023-05-11 07:50:00+00:00,2023-05-11 09:00:00+00:00,short,27490.68,27379.23,TP,2.0386,103.9694,1.0
2023-05-11 11:15:00+00:00,2023-05-11 12:05:00+00:00,short,27410.42,27520.93,SL,-1.0397,102.9297,1.0
2023-05-11 12:40:00+00:00,2023-05-11 12:45:00+00:00,short,27355.87,27420.23,SL,-1.0293,101.9004,1.0
2023-05-11 13:45:00+00:00,2023-05-11 13:55:00+00:00,short,27340.08,27206.61,TP,2.038,103.9384,1.0
2023-05-11 17:00:00+00:00,2023-05-11 17:20:00+00:00,short,27091.23,26856.13,TP,2.0788,106.0171,1.0
2023-05-11 19:35:00+00:00,2023-05-11 19:45:00+00:00,short,26794.94,26857.44,SL,-1.0602,104.957,1.0
2023-05-11 21:55:00+00:00,2023-05-11 23:05:00+00:00,short,26977.99,26820.01,TP,2.0991,107.0561,1.0
2023-05-12 00:35:00+00:00,2023-05-12 00:40:00+00:00,short,26953.63,27026.25,SL,-1.0706,105.9855,1.0
2023-05-12 01:20:00+00:00,2023-05-12 02:30:00+00:00,short,26935.01,26750.0,TP,2.1197,108.1053,1.0
2023-05-12 05:40:00+00:00,2023-05-12 05:50:00+00:00,short,26575.4,26250.06,TP,2.1621,110.2674,1.0
2023-05-12 10:30:00+00:00,2023-05-12 12:30:00+00:00,short,26345.27,26454.57,SL,-1.1027,109.1647,1.0
2023-05-12 13:10:00+00:00,2023-05-12 13:30:00+00:00,short,26400.0,26473.3,SL,-1.0916,108.073,1.0
2023-05-12 14:35:00+00:00,2023-05-12 14:50:00+00:00,short,26461.42,26334.48,TP,2.1615,110.2345,1.0
2023-05-12 16:50:00+00:00,2023-05-12 17:10:00+00:00,short,26267.63,26335.78,SL,-1.1023,109.1322,1.0
2023-05-12 18:50:00+00:00,2023-05-12 19:20:00+00:00,short,26309.19,26196.39,TP,2.1826,111.3148,1.0
2023-05-12 19:55:00+00:00,2023-05-12 20:10:00+00:00,long,26459.62,26398.99,SL,-1.1131,110.2017,1.0
2023-05-12 23:55:00+00:00,2023-05-13 00:15:00+00:00,long,26795.01,26735.77,SL,-1.102,109.0996,1.0
2023-05-13 00:55:00+00:00,2023-05-13 01:20:00+00:00,long,26838.99,26975.83,TP,2.182,111.2816,1.0
2023-05-13 03:35:00+00:00,2023-05-13 04:50:00+00:00,long,26811.45,26755.62,SL,-1.1128,110.1688,1.0
2023-05-13 05:15:00+00:00,2023-05-13 05:30:00+00:00,long,26821.85,26756.97,SL,-1.1017,109.0671,1.0
2023-05-13 07:00:00+00:00,2023-05-13 09:55:00+00:00,long,26730.0,26842.05,TP,2.1813,111.2485,1.0
2023-05-13 10:55:00+00:00,2023-05-13 14:25:00+00:00,long,26830.69,26768.07,SL,-1.1125,110.136,1.0
2023-05-13 15:30:00+00:00,2023-05-13 18:45:00+00:00,long,26806.86,27006.92,TP,2.2027,112.3387,1.0
2023-05-13 19:15:00+00:00,2023-05-13 19:35:00+00:00,long,26917.25,26827.18,SL,-1.1234,111.2153,1.0
2023-05-13 20:30:00+00:00,2023-05-13 23:40:00+00:00,long,26881.87,26773.7,SL,-1.1122,110.1032,1.0
2023-05-14 06:15:00+00:00,2023-05-14 12:00:00+00:00,long,26842.2,26774.38,SL,-1.101,109.0021,1.0
2023-05-14 14:50:00+00:00,2023-05-14 15:05:00+00:00,long,26916.27,27133.09,TP,2.18,111.1822,1.0
2023-05-14 18:40:00+00:00,2023-05-14 19:00:00+00:00,long,26935.0,26878.25,SL,-1.1118,110.0703,1.0
2023-05-14 19:05:00+00:00,2023-05-14 19:20:00+00:00,long,26937.88,26881.51,SL,-1.1007,108.9696,1.0
2023-05-14 22:20:00+00:00,2023-05-14 23:05:00+00:00,long,26928.39,26873.61,SL,-1.0897,107.8799,1.0
2023-05-14 23:30:00+00:00,2023-05-15 00:15:00+00:00,long,26925.38,26804.48,SL,-1.0788,106.8011,1.0
2023-05-15 04:55:00+00:00,2023-05-15 06:15:00+00:00,long,27289.04,27409.01,TP,2.136,108.9372,1.0
2023-05-15 09:00:00+00:00,2023-05-15 09:15:00+00:00,long,27452.47,27393.26,SL,-1.0894,107.8478,1.0
2023-05-15 10:40:00+00:00,2023-05-15 11:45:00+00:00,long,27398.9,27330.48,SL,-1.0785,106.7693,1.0
2023-05-15 12:35:00+00:00,2023-05-15 14:05:00+00:00,long,27369.99,27280.48,SL,-1.0677,105.7016,1.0
2023-05-15 14:45:00+00:00,2023-05-15 17:00:00+00:00,long,27410.38,27525.13,TP,2.114,107.8157,1.0
2023-05-15 19:50:00+00:00,2023-05-15 20:15:00+00:00,long,27417.92,27347.96,SL,-1.0782,106.7375,1.0
2023-05-15 21:25:00+00:00,2023-05-15 22:40:00+00:00,long,27351.33,27292.84,SL,-1.0674,105.6701,1.0
2023-05-16 01:15:00+00:00,2023-05-16 01:20:00+00:00,short,27130.57,27003.7,TP,2.1134,107.7835,1.0
2023-05-16 04:55:00+00:00,2023-05-16 07:15:00+00:00,short,27114.73,27211.59,SL,-1.0778,106.7057,1.0
2023-05-16 08:30:00+00:00,2023-05-16 10:05:00+00:00,short,27193.93,27071.97,TP,2.1341,108.8398,1.0
2023-05-16 12:35:00+00:00,2023-05-16 12:40:00+00:00,short,27003.35,27127.77,SL,-1.0884,107.7514,1.0
2023-05-16 13:00:00+00:00,2023-05-16 13:40:00+00:00,short,27031.46,27085.65,SL,-1.0775,106.6739,1.0
2023-05-16 13:50:00+00:00,2023-05-16 15:25:00+00:00,short,26996.25,27079.2,SL,-1.0667,105.6072,1.0
2023-05-16 16:25:00+00:00,2023-05-16 16:50:00+00:00,short,27016.12,27077.09,SL,-1.0561,104.5511,1.0
2023-05-16 17:05:00+00:00,2023-05-16 17:45:00+00:00,short,27016.94,27083.38,SL,-1.0455,103.5056,1.0
2023-05-16 18:20:00+00:00,2023-05-16 19:50:00+00:00,short,27025.41,26914.35,TP,2.0701,105.5757,1.0
2023-05-16 21:05:00+00:00,2023-05-16 21:25:00+00:00,short,26942.67,27023.24,SL,-1.0558,104.5199,1.0
2023-05-16 22:35:00+00:00,2023-05-17 00:10:00+00:00,short,26994.94,27052.0,SL,-1.0452,103.4747,1.0
2023-05-17 00:20:00+00:00,2023-05-17 00:35:00+00:00,short,26992.3,27098.73,SL,-1.0347,102.44,1.0
2023-05-17 03:40:00+00:00,2023-05-17 03:55:00+00:00,long,27117.29,27060.04,SL,-1.0244,101.4156,1.0
2023-05-17 04:40:00+00:00,2023-05-17 05:10:00+00:00,long,27084.21,27026.3,SL,-1.0142,100.4014,1.0
2023-05-17 07:40:00+00:00,2023-05-17 07:45:00+00:00,short,26950.2,26834.44,TP,2.008,102.4095,1.0
2023-05-17 11:05:00+00:00,2023-05-17 11:35:00+00:00,short,26828.62,26704.12,TP,2.0482,104.4576,1.0
2023-05-17 13:50:00+00:00,2023-05-17 14:15:00+00:00,short,26605.61,26672.01,SL,-1.0446,103.4131,1.0
2023-05-17 14:30:00+00:00,2023-05-17 14:40:00+00:00,short,26630.06,26765.28,SL,-1.0341,102.3789,1.0
2023-05-17 16:10:00+00:00,2023-05-17 16:35:00+00:00,short,26763.42,26856.35,SL,-1.0238,101.3552,1.0
2023-05-17 19:10:00+00:00,2023-05-17 19:50:00+00:00,long,27301.39,27410.79,TP,2.0271,103.3823,1.0
2023-05-17 23:05:00+00:00,2023-05-18 01:40:00+00:00,long,27387.99,27317.85,SL,-1.0338,102.3484,1.0
2023-05-18 02:35:00+00:00,2023-05-18 05:25:00+00:00,long,27336.6,27267.17,SL,-1.0235,101.3249,1.0
2023-05-18 06:40:00+00:00,2023-05-18 07:45:00+00:00,long,27247.75,27425.16,TP,2.0265,103.3514,1.0
2023-05-18 10:05:00+00:00,2023-05-18 10:20:00+00:00,long,27418.08,27360.69,SL,-1.0335,102.3179,1.0
2023-05-18 11:40:00+00:00,2023-05-18 12:05:00+00:00,long,27386.26,27330.44,SL,-1.0232,101.2948,1.0
2023-05-18 12:10:00+00:00,2023-05-18 12:25:00+00:00,long,27440.57,27327.7,SL,-1.0129,100.2818,1.0
2023-05-18 14:50:00+00:00,2023-05-18 15:55:00+00:00,short,27223.42,27086.77,TP,2.0056,102.2874,1.0
2023-05-18 17:35:00+00:00,2023-05-18 17:45:00+00:00,short,26811.03,26633.96,TP,2.0457,104.3332,1.0
2023-05-18 22:20:00+00:00,2023-05-19 01:40:00+00:00,short,26885.99,26778.26,TP,2.0867,106.4199,1.0
2023-05-19 02:35:00+00:00,2023-05-19 03:20:00+00:00,short,26788.57,26848.24,SL,-1.0642,105.3557,1.0
2023-05-19 04:15:00+00:00,2023-05-19 04:50:00+00:00,short,26812.04,26870.0,SL,-1.0536,104.3021,1.0
2023-05-19 05:15:00+00:00,2023-05-19 05:45:00+00:00,short,26831.85,26886.97,SL,-1.043,103.2591,1.0
2023-05-19 06:55:00+00:00,2023-05-19 14:10:00+00:00,short,26902.72,26785.29,TP,2.0652,105.3243,1.0
2023-05-19 15:05:00+00:00,2023-05-19 15:10:00+00:00,short,26772.47,26905.1,SL,-1.0532,104.271,1.0
2023-05-19 15:35:00+00:00,2023-05-19 15:40:00+00:00,short,26802.69,26951.03,SL,-1.0427,103.2283,1.0
2023-05-19 16:30:00+00:00,2023-05-19 16:40:00+00:00,short,26810.09,26883.64,SL,-1.0323,102.196,1.0
2023-05-19 17:20:00+00:00,2023-05-19 19:05:00+00:00,long,26931.76,26865.37,SL,-1.022,101.1741,1.0
2023-05-19 23:30:00+00:00,2023-05-20 00:40:00+00:00,long,26892.7,26833.16,SL,-1.0117,100.1623,1.0
2023-05-20 02:30:00+00:00,2023-05-20 08:50:00+00:00,short,26845.25,26915.0,SL,-1.0016,99.1607,1.0
2023-05-20 12:05:00+00:00,2023-05-20 17:40:00+00:00,long,26910.05,27029.17,TP,1.9832,101.1439,1.0
2023-05-20 21:30:00+00:00,2023-05-21 00:45:00+00:00,long,27041.77,27241.58,TP,2.0229,103.1668,1.0
2023-05-21 03:40:00+00:00,2023-05-21 05:10:00+00:00,long,27180.0,27119.24,SL,-1.0317,102.1351,1.0
2023-05-21 06:45:00+00:00,2023-05-21 08:05:00+00:00,long,27093.3,27028.37,SL,-1.0214,101.1138,1.0
2023-05-21 08:10:00+00:00,2023-05-21 10:40:00+00:00,long,27068.93,26999.59,SL,-1.0111,100.1026,1.0
2023-05-21 14:55:00+00:00,2023-05-21 15:00:00+00:00,short,26898.32,26972.35,SL,-1.001,99.1016,1.0
2023-05-21 15:10:00+00:00,2023-05-21 15:40:00+00:00,short,26936.8,26812.94,TP,1.982,101.0836,1.0
2023-05-21 17:45:00+00:00,2023-05-21 19:35:00+00:00,short,26844.82,26902.97,SL,-1.0108,100.0728,1.0
2023-05-21 20:30:00+00:00,2023-05-21 21:05:00+00:00,short,26885.67,26765.4,TP,2.0015,102.0743,1.0
2023-05-21 23:55:00+00:00,2023-05-22 00:30:00+00:00,short,26747.78,26603.11,TP,2.0415,104.1157,1.0
2023-05-22 01:55:00+00:00,2023-05-22 02:15:00+00:00,short,26584.17,26644.25,SL,-1.0412,103.0746,1.0
2023-05-22 11:45:00+00:00,2023-05-22 12:50:00+00:00,long,26814.58,26741.05,SL,-1.0307,102.0438,1.0
2023-05-22 16:10:00+00:00,2023-05-22 16:20:00+00:00,long,26905.75,26840.68,SL,-1.0204,101.0234,1.0
2023-05-22 17:45:00+00:00,2023-05-23 01:25:00+00:00,long,26855.76,26976.93,TP,2.0205,103.0439,1.0
2023-05-23 02:55:00+00:00,2023-05-23 03:15:00+00:00,long,27128.42,27258.73,TP,2.0609,105.1048,1.0
2023-05-23 07:55:00+00:00,2023-05-23 13:40:00+00:00,long,27304.4,27227.59,SL,-1.051,104.0537,1.0
2023-05-23 14:05:00+00:00,2023-05-23 16:45:00+00:00,long,27285.65,27206.52,SL,-1.0405,103.0132,1.0
2023-05-23 17:20:00+00:00,2023-05-23 17:25:00+00:00,long,27254.69,27197.52,SL,-1.0301,101.983,1.0
2023-05-23 20:30:00+00:00,2023-05-23 20:45:00+00:00,short,27153.97,27214.97,SL,-1.0198,100.9632,1.0
2023-05-23 21:35:00+00:00,2023-05-23 23:25:00+00:00,short,27194.78,27249.37,SL,-1.0096,99.9536,1.0
2023-05-24 00:00:00+00:00,2023-05-24 03:05:00+00:00,short,27207.04,27095.41,TP,1.9991,101.9526,1.0
2023-05-24 06:50:00+00:00,2023-05-24 07:10:00+00:00,short,26692.27,26755.47,SL,-1.0195,100.9331,1.0
2023-05-24 09:55:00+00:00,2023-05-24 13:40:00+00:00,short,26750.8,26635.92,TP,2.0187,102.9518,1.0
2023-05-24 16:40:00+00:00,2023-05-24 17:20:00+00:00,short,26191.3,26297.93,SL,-1.0295,101.9223,1.0
2023-05-24 18:25:00+00:00,2023-05-24 19:15:00+00:00,short,26239.83,26303.94,SL,-1.0192,100.903,1.0
2023-05-24 19:55:00+00:00,2023-05-24 20:20:00+00:00,short,26252.33,26358.14,SL,-1.009,99.894,1.0
2023-05-24 21:30:00+00:00,2023-05-25 00:25:00+00:00,short,26392.54,26283.36,TP,1.9979,101.8919,1.0
2023-05-25 05:40:00+00:00,2023-05-25 06:50:00+00:00,short,26235.22,26288.37,SL,-1.0189,100.873,1.0
2023-05-25 06:55:00+00:00,2023-05-25 07:35:00+00:00,short,26261.27,26138.02,TP,2.0175,102.8904,1.0
2023-05-25 10:15:00+00:00,2023-05-25 12:00:00+00:00,short,26250.99,26345.12,SL,-1.0289,101.8615,1.0
2023-05-25 14:35:00+00:00,2023-05-25 14:50:00+00:00,long,26418.23,26348.26,SL,-1.0186,100.8429,1.0
2023-05-25 19:05:00+00:00,2023-05-26 05:15:00+00:00,long,26441.06,26381.3,SL,-1.0084,99.8345,1.0
2023-05-26 10:35:00+00:00,2023-05-26 12:30:00+00:00,long,26472.56,26403.43,SL,-0.9983,98.8361,1.0
2023-05-26 13:00:00+00:00,2023-05-26 14:05:00+00:00,long,26476.34,26632.68,TP,1.9767,100.8129,1.0
