entry_time,exit_time,direction,entry,exit,result,pnl,capital,month
2024-08-30 19:40:00+00:00,2024-08-30 20:00:00+00:00,SHORT,58720.5,58837.94,SL,-0.243,24.0553,2024-08
2024-08-30 22:05:00+00:00,2024-08-30 22:30:00+00:00,LONG,59244.69,59126.2,SL,-0.2406,23.8148,2024-08
2024-08-31 02:40:00+00:00,2024-08-31 03:40:00+00:00,SHORT,59128.84,59247.1,SL,-0.2381,23.5766,2024-08
2024-08-31 03:40:00+00:00,2024-08-31 06:55:00+00:00,LONG,59277.7,59159.15,SL,-0.2358,23.3409,2024-08
2024-08-31 10:45:00+00:00,2024-08-31 13:55:00+00:00,LONG,59131.59,59013.33,SL,-0.2334,23.1075,2024-08
2024-08-31 18:00:00+00:00,2024-08-31 18:45:00+00:00,LONG,59060.76,58942.64,SL,-0.2311,22.8764,2024-08
2024-08-31 19:05:00+00:00,2024-08-31 20:45:00+00:00,SHORT,58828.47,58946.13,SL,-0.2288,22.6476,2024-08
2024-08-31 23:00:00+00:00,2024-09-01 02:05:00+00:00,SHORT,58960.4,58665.59,TP,0.5662,23.2138,2024-09
2024-09-01 07:45:00+00:00,2024-09-01 08:15:00+00:00,LONG,58457.37,58340.46,SL,-0.2321,22.9817,2024-09
2024-09-01 09:00:00+00:00,2024-09-01 09:15:00+00:00,SHORT,58147.74,58264.04,SL,-0.2298,22.7519,2024-09
2024-09-01 09:30:00+00:00,2024-09-01 09:45:00+00:00,LONG,58370.07,58253.33,SL,-0.2275,22.5243,2024-09
2024-09-01 10:05:00+00:00,2024-09-01 11:55:00+00:00,SHORT,58065.76,58181.9,SL,-0.2252,22.2991,2024-09
2024-09-01 11:55:00+00:00,2024-09-01 12:20:00+00:00,LONG,58263.82,58147.29,SL,-0.223,22.0761,2024-09
2024-09-01 12:40:00+00:00,2024-09-01 13:00:00+00:00,SHORT,57948.82,58064.72,SL,-0.2208,21.8553,2024-09
2024-09-01 13:55:00+00:00,2024-09-01 14:00:00+00:00,LONG,58198.28,58081.88,SL,-0.2186,21.6368,2024-09
2024-09-01 14:10:00+00:00,2024-09-01 14:15:00+00:00,SHORT,57496.73,57611.73,SL,-0.2164,21.4204,2024-09
2024-09-01 15:45:00+00:00,2024-09-01 15:50:00+00:00,LONG,58347.33,58230.63,SL,-0.2142,21.2062,2024-09
2024-09-01 17:20:00+00:00,2024-09-01 17:40:00+00:00,SHORT,57877.84,57993.6,SL,-0.2121,20.9942,2024-09
2024-09-01 18:00:00+00:00,2024-09-01 18:45:00+00:00,LONG,58244.38,58535.6,TP,0.5249,21.519,2024-09
2024-09-01 21:10:00+00:00,2024-09-01 22:15:00+00:00,SHORT,58281.69,57990.28,TP,0.538,22.057,2024-09
2024-09-02 03:35:00+00:00,2024-09-02 03:40:00+00:00,LONG,57733.08,57617.62,SL,-0.2206,21.8364,2024-09
2024-09-02 07:20:00+00:00,2024-09-02 08:10:00+00:00,SHORT,57524.98,57640.03,SL,-0.2184,21.6181,2024-09
2024-09-02 08:10:00+00:00,2024-09-02 08:25:00+00:00,LONG,57856.14,58145.42,TP,0.5405,22.1585,2024-09
2024-09-02 12:10:00+00:00,2024-09-02 12:50:00+00:00,SHORT,58293.67,58410.26,SL,-0.2216,21.9369,2024-09
2024-09-02 14:30:00+00:00,2024-09-02 15:25:00+00:00,LONG,58687.46,58570.08,SL,-0.2194,21.7175,2024-09
2024-09-02 16:50:00+00:00,2024-09-02 17:00:00+00:00,SHORT,58283.68,58400.24,SL,-0.2172,21.5004,2024-09
2024-09-02 18:10:00+00:00,2024-09-02 18:15:00+00:00,LONG,58610.42,58493.2,SL,-0.215,21.2854,2024-09
2024-09-03 02:55:00+00:00,2024-09-03 06:10:00+00:00,SHORT,59287.29,58990.85,TP,0.5321,21.8175,2024-09
2024-09-03 07:40:00+00:00,2024-09-03 08:30:00+00:00,LONG,59124.64,59006.39,SL,-0.2182,21.5993,2024-09
2024-09-03 08:30:00+00:00,2024-09-03 10:20:00+00:00,SHORT,58903.44,59021.25,SL,-0.216,21.3833,2024-09
2024-09-03 10:20:00+00:00,2024-09-03 13:30:00+00:00,LONG,59053.61,58935.5,SL,-0.2138,21.1695,2024-09
2024-09-03 13:30:00+00:00,2024-09-03 13:45:00+00:00,SHORT,58838.45,58544.25,TP,0.5292,21.6987,2024-09
2024-09-03 19:10:00+00:00,2024-09-03 19:25:00+00:00,LONG,58164.37,58048.04,SL,-0.217,21.4818,2024-09
2024-09-03 22:25:00+00:00,2024-09-03 23:45:00+00:00,SHORT,57941.82,57652.11,TP,0.537,22.0188,2024-09
2024-09-04 00:15:00+00:00,2024-09-04 00:25:00+00:00,LONG,57944.27,57828.38,SL,-0.2202,21.7986,2024-09
2024-09-04 00:55:00+00:00,2024-09-04 01:00:00+00:00,SHORT,57117.16,56831.58,TP,0.545,22.3436,2024-09
2024-09-04 07:15:00+00:00,2024-09-04 10:15:00+00:00,LONG,56602.64,56489.44,SL,-0.2234,22.1201,2024-09
2024-09-04 12:40:00+00:00,2024-09-04 12:55:00+00:00,LONG,56755.47,56641.96,SL,-0.2212,21.8989,2024-09
2024-09-04 13:35:00+00:00,2024-09-04 13:45:00+00:00,SHORT,56360.44,56473.16,SL,-0.219,21.6799,2024-09
2024-09-04 14:40:00+00:00,2024-09-04 14:50:00+00:00,LONG,57112.71,57398.27,TP,0.542,22.2219,2024-09
2024-09-04 17:55:00+00:00,2024-09-04 19:40:00+00:00,SHORT,57854.85,57970.56,SL,-0.2222,21.9997,2024-09
2024-09-04 19:55:00+00:00,2024-09-04 20:15:00+00:00,LONG,58081.23,57965.07,SL,-0.22,21.7797,2024-09
2024-09-04 23:40:00+00:00,2024-09-05 00:15:00+00:00,SHORT,57976.81,58092.76,SL,-0.2178,21.5619,2024-09
2024-09-05 00:25:00+00:00,2024-09-05 00:35:00+00:00,LONG,58273.3,58156.75,SL,-0.2156,21.3463,2024-09
2024-09-05 02:05:00+00:00,2024-09-05 03:05:00+00:00,SHORT,57841.85,57552.64,TP,0.5337,21.88,2024-09
2024-09-05 13:35:00+00:00,2024-09-05 13:40:00+00:00,LONG,57088.83,56974.65,SL,-0.2188,21.6612,2024-09
2024-09-05 15:00:00+00:00,2024-09-05 15:05:00+00:00,SHORT,56276.44,56388.99,SL,-0.2166,21.4446,2024-09
2024-09-05 17:55:00+00:00,2024-09-05 18:10:00+00:00,LONG,56625.63,56512.38,SL,-0.2144,21.2301,2024-09
2024-09-05 19:15:00+00:00,2024-09-05 19:40:00+00:00,SHORT,56249.49,55968.24,TP,0.5308,21.7609,2024-09
2024-09-06 00:10:00+00:00,2024-09-06 00:30:00+00:00,LONG,56322.21,56209.57,SL,-0.2176,21.5433,2024-09
2024-09-06 00:35:00+00:00,2024-09-06 00:55:00+00:00,SHORT,55998.59,56110.59,SL,-0.2154,21.3278,2024-09
2024-09-06 01:35:00+00:00,2024-09-06 02:05:00+00:00,LONG,56484.59,56767.02,TP,0.5332,21.861,2024-09
2024-09-06 03:50:00+00:00,2024-09-06 04:00:00+00:00,SHORT,56549.37,56662.47,SL,-0.2186,21.6424,2024-09
2024-09-06 10:00:00+00:00,2024-09-06 12:15:00+00:00,LONG,55969.4,55857.46,SL,-0.2164,21.426,2024-09
2024-09-06 12:30:00+00:00,2024-09-06 12:35:00+00:00,LONG,56436.57,56718.75,TP,0.5356,21.9616,2024-09
2024-09-06 13:35:00+00:00,2024-09-06 13:55:00+00:00,SHORT,56249.61,55968.36,TP,0.549,22.5107,2024-09
2024-09-06 21:55:00+00:00,2024-09-06 22:50:00+00:00,LONG,53788.08,53680.5,SL,-0.2251,22.2856,2024-09
2024-09-07 01:35:00+00:00,2024-09-07 02:20:00+00:00,SHORT,53780.49,53888.05,SL,-0.2229,22.0627,2024-09
2024-09-07 04:40:00+00:00,2024-09-07 05:05:00+00:00,LONG,53981.47,54251.38,TP,0.5516,22.6143,2024-09
2024-09-07 16:35:00+00:00,2024-09-07 17:50:00+00:00,SHORT,54507.19,54234.65,TP,0.5654,23.1796,2024-09
2024-09-07 19:40:00+00:00,2024-09-07 20:10:00+00:00,LONG,54424.76,54315.91,SL,-0.2318,22.9478,2024-09
2024-09-07 20:20:00+00:00,2024-09-07 21:55:00+00:00,SHORT,54238.01,53966.82,TP,0.5737,23.5215,2024-09
2024-09-07 23:25:00+00:00,2024-09-08 02:05:00+00:00,LONG,54073.62,54343.99,TP,0.588,24.1096,2024-09
2024-09-08 03:30:00+00:00,2024-09-08 03:50:00+00:00,SHORT,54245.29,54353.78,SL,-0.2411,23.8685,2024-09
2024-09-08 04:05:00+00:00,2024-09-08 06:35:00+00:00,LONG,54445.66,54336.77,SL,-0.2387,23.6298,2024-09
2024-09-08 06:35:00+00:00,2024-09-08 07:05:00+00:00,SHORT,54276.28,54384.83,SL,-0.2363,23.3935,2024-09
2024-09-08 07:10:00+00:00,2024-09-08 08:05:00+00:00,LONG,54506.8,54397.79,SL,-0.2339,23.1596,2024-09
2024-09-08 11:35:00+00:00,2024-09-08 12:45:00+00:00,SHORT,54513.73,54241.16,TP,0.579,23.7386,2024-09
2024-09-08 17:15:00+00:00,2024-09-08 21:05:00+00:00,LONG,54260.69,54531.99,TP,0.5935,24.332,2024-09
2024-09-08 22:55:00+00:00,2024-09-08 23:00:00+00:00,SHORT,54508.19,54617.2,SL,-0.2433,24.0887,2024-09
2024-09-09 01:00:00+00:00,2024-09-09 01:05:00+00:00,LONG,55332.11,55221.45,SL,-0.2409,23.8478,2024-09
2024-09-09 04:55:00+00:00,2024-09-09 07:35:00+00:00,SHORT,54827.71,54937.37,SL,-0.2385,23.6093,2024-09
2024-09-09 07:35:00+00:00,2024-09-09 09:00:00+00:00,LONG,55032.87,55308.04,TP,0.5902,24.1996,2024-09
2024-09-09 09:50:00+00:00,2024-09-09 10:05:00+00:00,SHORT,55094.48,55204.67,SL,-0.242,23.9576,2024-09
2024-09-09 10:25:00+00:00,2024-09-09 10:40:00+00:00,LONG,55462.18,55351.25,SL,-0.2396,23.718,2024-09
2024-09-09 12:20:00+00:00,2024-09-09 12:40:00+00:00,SHORT,55088.73,55198.9,SL,-0.2372,23.4808,2024-09
2024-09-09 12:50:00+00:00,2024-09-09 13:50:00+00:00,LONG,55360.14,55636.94,TP,0.587,24.0678,2024-09
2024-09-09 14:25:00+00:00,2024-09-09 15:05:00+00:00,SHORT,55114.99,55225.22,SL,-0.2407,23.8272,2024-09
2024-09-09 16:05:00+00:00,2024-09-09 16:10:00+00:00,LONG,55562.22,55840.03,TP,0.5957,24.4228,2024-09
2024-09-09 23:00:00+00:00,2024-09-09 23:15:00+00:00,SHORT,57031.22,57145.28,SL,-0.2442,24.1786,2024-09
2024-09-10 01:05:00+00:00,2024-09-10 01:15:00+00:00,LONG,57052.79,56938.69,SL,-0.2418,23.9368,2024-09
2024-09-10 01:45:00+00:00,2024-09-10 01:55:00+00:00,SHORT,56707.31,56820.72,SL,-0.2394,23.6975,2024-09
2024-09-10 04:20:00+00:00,2024-09-10 04:30:00+00:00,LONG,56740.69,56627.21,SL,-0.237,23.4605,2024-09
2024-09-10 04:35:00+00:00,2024-09-10 04:45:00+00:00,SHORT,56476.4,56589.35,SL,-0.2346,23.2259,2024-09
2024-09-10 05:20:00+00:00,2024-09-10 07:30:00+00:00,LONG,56847.9,57132.14,TP,0.5806,23.8065,2024-09
2024-09-10 09:00:00+00:00,2024-09-10 09:20:00+00:00,SHORT,56916.75,57030.59,SL,-0.2381,23.5685,2024-09
2024-09-10 11:50:00+00:00,2024-09-10 13:00:00+00:00,LONG,57279.02,57164.46,SL,-0.2357,23.3328,2024-09
2024-09-10 13:00:00+00:00,2024-09-10 13:30:00+00:00,SHORT,57071.44,56786.09,TP,0.5833,23.9161,2024-09
2024-09-10 17:10:00+00:00,2024-09-10 17:25:00+00:00,LONG,57320.92,57206.28,SL,-0.2392,23.6769,2024-09
2024-09-10 21:45:00+00:00,2024-09-10 22:10:00+00:00,SHORT,57492.99,57607.98,SL,-0.2368,23.4402,2024-09
2024-09-10 23:20:00+00:00,2024-09-10 23:30:00+00:00,LONG,57829.14,57713.48,SL,-0.2344,23.2058,2024-09
2024-09-11 01:20:00+00:00,2024-09-11 01:30:00+00:00,SHORT,57423.01,57135.9,TP,0.5801,23.7859,2024-09
2024-09-11 07:05:00+00:00,2024-09-11 08:35:00+00:00,LONG,56596.83,56483.64,SL,-0.2379,23.548,2024-09
2024-09-11 08:40:00+00:00,2024-09-11 09:00:00+00:00,SHORT,56333.93,56446.6,SL,-0.2355,23.3126,2024-09
2024-09-11 09:30:00+00:00,2024-09-11 10:05:00+00:00,LONG,56670.66,56557.32,SL,-0.2331,23.0794,2024-09
2024-09-11 12:40:00+00:00,2024-09-11 12:50:00+00:00,SHORT,56475.4,56588.35,SL,-0.2308,22.8486,2024-09
2024-09-11 13:15:00+00:00,2024-09-11 13:25:00+00:00,LONG,57133.95,57019.69,SL,-0.2285,22.6202,2024-09
2024-09-11 13:30:00+00:00,2024-09-11 13:50:00+00:00,SHORT,56397.44,56115.45,TP,0.5655,23.1857,2024-09
2024-09-11 15:15:00+00:00,2024-09-11 15:35:00+00:00,LONG,56306.51,56588.05,TP,0.5796,23.7653,2024-09
2024-09-11 18:50:00+00:00,2024-09-11 19:15:00+00:00,SHORT,57409.04,57523.86,SL,-0.2377,23.5276,2024-09
2024-09-12 00:20:00+00:00,2024-09-12 01:55:00+00:00,LONG,57687.2,57975.63,TP,0.5882,24.1158,2024-09
2024-09-12 05:00:00+00:00,2024-09-12 08:05:00+00:00,SHORT,58120.75,58236.99,SL,-0.2412,23.8747,2024-09
2024-09-12 09:45:00+00:00,2024-09-12 12:50:00+00:00,SHORT,58034.78,57744.6,TP,0.5969,24.4715,2024-09
2024-09-12 14:15:00+00:00,2024-09-12 14:30:00+00:00,LONG,58197.72,58488.71,TP,0.6118,25.0833,2024-09
2024-09-12 14:55:00+00:00,2024-09-12 15:00:00+00:00,SHORT,57518.27,57633.31,SL,-0.2508,24.8325,2024-09
2024-09-12 16:50:00+00:00,2024-09-12 17:50:00+00:00,LONG,58033.46,58323.63,TP,0.6208,25.4533,2024-09
2024-09-12 18:50:00+00:00,2024-09-12 18:55:00+00:00,SHORT,58064.76,58180.89,SL,-0.2545,25.1988,2024-09
2024-09-12 22:40:00+00:00,2024-09-12 22:50:00+00:00,LONG,58250.85,58134.35,SL,-0.252,24.9468,2024-09
2024-09-13 00:55:00+00:00,2024-09-13 01:55:00+00:00,SHORT,58007.93,58123.94,SL,-0.2495,24.6973,2024-09
2024-09-13 05:35:00+00:00,2024-09-13 06:05:00+00:00,LONG,57999.18,57883.18,SL,-0.247,24.4504,2024-09
2024-09-13 06:35:00+00:00,2024-09-13 07:05:00+00:00,SHORT,57765.8,57881.34,SL,-0.2445,24.2058,2024-09
2024-09-13 07:15:00+00:00,2024-09-13 10:40:00+00:00,LONG,57953.32,58243.09,TP,0.6051,24.811,2024-09
2024-09-13 11:30:00+00:00,2024-09-13 12:05:00+00:00,SHORT,58134.75,57844.07,TP,0.6203,25.4313,2024-09
2024-09-13 13:40:00+00:00,2024-09-13 14:30:00+00:00,LONG,58123.24,58006.99,SL,-0.2543,25.177,2024-09
2024-09-14 02:45:00+00:00,2024-09-14 05:55:00+00:00,SHORT,60299.87,59998.37,TP,0.6294,25.8064,2024-09
2024-09-14 07:25:00+00:00,2024-09-14 08:25:00+00:00,LONG,60118.04,59997.8,SL,-0.2581,25.5483,2024-09
2024-09-14 09:55:00+00:00,2024-09-14 10:15:00+00:00,LONG,60094.23,59974.04,SL,-0.2555,25.2928,2024-09
2024-09-14 10:45:00+00:00,2024-09-14 14:25:00+00:00,SHORT,59800.06,59919.66,SL,-0.2529,25.0399,2024-09
2024-09-14 18:00:00+00:00,2024-09-14 20:25:00+00:00,SHORT,59810.08,59929.7,SL,-0.2504,24.7895,2024-09
2024-09-15 00:55:00+00:00,2024-09-15 01:15:00+00:00,SHORT,60001.94,60121.94,SL,-0.2479,24.5416,2024-09
2024-09-15 01:15:00+00:00,2024-09-15 04:20:00+00:00,LONG,60235.19,60114.72,SL,-0.2454,24.2962,2024-09
2024-09-15 07:20:00+00:00,2024-09-15 08:20:00+00:00,LONG,60224.07,60103.62,SL,-0.243,24.0532,2024-09
2024-09-15 08:20:00+00:00,2024-09-15 13:00:00+00:00,SHORT,60063.96,60184.09,SL,-0.2405,23.8127,2024-09
2024-09-15 14:10:00+00:00,2024-09-15 14:30:00+00:00,SHORT,60005.98,60125.99,SL,-0.2381,23.5746,2024-09
2024-09-15 14:55:00+00:00,2024-09-15 16:10:00+00:00,LONG,60303.63,60183.02,SL,-0.2357,23.3388,2024-09
2024-09-15 16:20:00+00:00,2024-09-15 20:25:00+00:00,SHORT,60063.61,59763.3,TP,0.5835,23.9223,2024-09
2024-09-15 20:25:00+00:00,2024-09-15 20:50:00+00:00,SHORT,59707.87,59827.28,SL,-0.2392,23.6831,2024-09
2024-09-16 05:05:00+00:00,2024-09-16 05:35:00+00:00,LONG,58549.4,58432.3,SL,-0.2368,23.4462,2024-09
2024-09-16 09:20:00+00:00,2024-09-16 13:30:00+00:00,SHORT,58798.45,58504.46,TP,0.5862,24.0324,2024-09
2024-09-16 17:45:00+00:00,2024-09-16 18:10:00+00:00,LONG,58009.8,57893.79,SL,-0.2403,23.7921,2024-09
2024-09-16 20:30:00+00:00,2024-09-16 21:20:00+00:00,SHORT,57750.9,57866.4,SL,-0.2379,23.5542,2024-09
2024-09-16 21:55:00+00:00,2024-09-16 22:10:00+00:00,LONG,58018.7,57902.66,SL,-0.2355,23.3186,2024-09
2024-09-17 00:40:00+00:00,2024-09-17 00:50:00+00:00,SHORT,58054.72,57764.45,TP,0.583,23.9016,2024-09
2024-09-17 02:40:00+00:00,2024-09-17 05:30:00+00:00,LONG,58133.24,58423.91,TP,0.5975,24.4991,2024-09
2024-09-17 13:35:00+00:00,2024-09-17 14:05:00+00:00,SHORT,59081.24,59199.4,SL,-0.245,24.2541,2024-09
2024-09-17 14:10:00+00:00,2024-09-17 14:20:00+00:00,LONG,59763.22,60062.03,TP,0.6064,24.8605,2024-09
2024-09-17 18:50:00+00:00,2024-09-17 19:05:00+00:00,SHORT,60500.9,60621.9,SL,-0.2486,24.6119,2024-09
2024-09-17 23:55:00+00:00,2024-09-18 00:05:00+00:00,LONG,60338.12,60217.44,SL,-0.2461,24.3658,2024-09
2024-09-18 00:15:00+00:00,2024-09-18 00:45:00+00:00,SHORT,60055.97,60176.08,SL,-0.2437,24.1221,2024-09
2024-09-18 00:50:00+00:00,2024-09-18 01:00:00+00:00,LONG,60296.12,60175.53,SL,-0.2412,23.8809,2024-09
2024-09-18 04:45:00+00:00,2024-09-18 07:05:00+00:00,SHORT,60375.32,60496.07,SL,-0.2388,23.6421,2024-09
2024-09-18 08:05:00+00:00,2024-09-18 09:30:00+00:00,SHORT,60222.2,59921.09,TP,0.5911,24.2331,2024-09
2024-09-18 11:15:00+00:00,2024-09-18 11:55:00+00:00,LONG,59973.97,59854.02,SL,-0.2423,23.9908,2024-09
2024-09-18 12:10:00+00:00,2024-09-18 12:20:00+00:00,SHORT,59727.45,59846.9,SL,-0.2399,23.7509,2024-09
2024-09-18 12:50:00+00:00,2024-09-18 13:30:00+00:00,LONG,60003.99,59883.98,SL,-0.2375,23.5134,2024-09
2024-09-18 13:35:00+00:00,2024-09-18 16:00:00+00:00,SHORT,59670.62,59372.27,TP,0.5878,24.1012,2024-09
2024-09-18 16:35:00+00:00,2024-09-18 16:45:00+00:00,LONG,59925.96,59806.11,SL,-0.241,23.8602,2024-09
2024-09-19 01:25:00+00:00,2024-09-19 01:35:00+00:00,SHORT,61723.11,61846.56,SL,-0.2386,23.6216,2024-09
2024-09-19 06:30:00+00:00,2024-09-19 06:50:00+00:00,LONG,62144.85,62020.56,SL,-0.2362,23.3854,2024-09
2024-09-19 11:00:00+00:00,2024-09-19 11:10:00+00:00,SHORT,62231.11,62355.57,SL,-0.2339,23.1515,2024-09
2024-09-19 11:45:00+00:00,2024-09-19 12:05:00+00:00,LONG,62609.03,62922.08,TP,0.5788,23.7303,2024-09
2024-09-19 19:30:00+00:00,2024-09-19 19:35:00+00:00,SHORT,63266.69,63393.23,SL,-0.2373,23.493,2024-09
2024-09-19 23:20:00+00:00,2024-09-20 00:00:00+00:00,LONG,63072.15,62946.0,SL,-0.2349,23.2581,2024-09
2024-09-20 00:25:00+00:00,2024-09-20 00:45:00+00:00,SHORT,62761.39,62886.91,SL,-0.2326,23.0255,2024-09
2024-09-20 01:45:00+00:00,2024-09-20 02:20:00+00:00,LONG,63011.19,62885.17,SL,-0.2303,22.7952,2024-09
